Actividad económica,cod_municipio,cod_provincia,geocode,municipio,num_casos,Periodo,provincia,Sexo
"Agricultura, ganadería y pesca",38006,38,20210101_38006_D01_S018,Arona,25.0,2021,Santa Cruz de Tenerife,Hombres
"Agricultura, ganadería y pesca",38006,38,20210101_38006_D01_S019,Arona,1.0,2021,Santa Cruz de Tenerife,Mujeres
"Agricultura, ganadería y pesca",38006,38,20210101_38006_D01_S019,Arona,3.0,2021,Santa Cruz de Tenerife,Hombres
"Agricultura, ganadería y pesca",38006,38,20210101_38006_D01_S020,Arona,1.0,2021,Santa Cruz de Tenerife,Mujeres
"Agricultura, ganadería y pesca",38006,38,20210101_38006_D01_S020,Arona,3.0,2021,Santa Cruz de Tenerife,Hombres
"Agricultura, ganadería y pesca",38006,38,20210101_38006_D01_S021,Arona,16.0,2021,Santa Cruz de Tenerife,Mujeres
"Agricultura, ganadería y pesca",38006,38,20210101_38006_D01_S021,Arona,51.0,2021,Santa Cruz de Tenerife,Hombres
"Agricultura, ganadería y pesca",38006,38,20210101_38006_D01_S022,Arona,9.0,2021,Santa Cruz de Tenerife,Mujeres
"Agricultura, ganadería y pesca",38006,38,20210101_38006_D01_S022,Arona,15.0,2021,Santa Cruz de Tenerife,Hombres
"Agricultura, ganadería y pesca",38006,38,20210101_38006_D01_S023,Arona,8.0,2021,Santa Cruz de Tenerife,Mujeres
"Agricultura, ganadería y pesca",38006,38,20210101_38006_D01_S023,Arona,40.0,2021,Santa Cruz de Tenerife,Hombres
"Agricultura, ganadería y pesca",38006,38,20210101_38006_D01_S024,Arona,4.0,2021,Santa Cruz de Tenerife,Mujeres
"Agricultura, ganadería y pesca",38006,38,20210101_38006_D01_S024,Arona,8.0,2021,Santa Cruz de Tenerife,Hombres
"Agricultura, ganadería y pesca",38006,38,20210101_38006_D01_S025,Arona,0.0,2021,Santa Cruz de Tenerife,Mujeres
"Agricultura, ganadería y pesca",38006,38,20210101_38006_D01_S025,Arona,6.0,2021,Santa Cruz de Tenerife,Hombres
"Agricultura, ganadería y pesca",38006,38,20210101_38006_D01_S026,Arona,2.0,2021,Santa Cruz de Tenerife,Mujeres
"Agricultura, ganadería y pesca",38006,38,20210101_38006_D01_S026,Arona,9.0,2021,Santa Cruz de Tenerife,Hombres
"Agricultura, ganadería y pesca",38006,38,20210101_38006_D01_S027,Arona,4.0,2021,Santa Cruz de Tenerife,Mujeres
"Agricultura, ganadería y pesca",38006,38,20210101_38006_D01_S027,Arona,15.0,2021,Santa Cruz de Tenerife,Hombres
"Agricultura, ganadería y pesca",38006,38,20210101_38006_D01_S028,Arona,13.0,2021,Santa Cruz de Tenerife,Mujeres
"Agricultura, ganadería y pesca",38006,38,20210101_38006_D01_S028,Arona,34.0,2021,Santa Cruz de Tenerife,Hombres
"Agricultura, ganadería y pesca",38006,38,20210101_38006_D01_S029,Arona,10.0,2021,Santa Cruz de Tenerife,Mujeres
"Agricultura, ganadería y pesca",38006,38,20210101_38006_D01_S029,Arona,47.0,2021,Santa Cruz de Tenerife,Hombres
"Agricultura, ganadería y pesca",38006,38,20210101_38006_D01_S030,Arona,6.0,2021,Santa Cruz de Tenerife,Mujeres
"Agricultura, ganadería y pesca",38006,38,20210101_38006_D01_S030,Arona,12.0,2021,Santa Cruz de Tenerife,Hombres
"Agricultura, ganadería y pesca",38006,38,20210101_38006_D01_S031,Arona,16.0,2021,Santa Cruz de Tenerife,Mujeres
"Agricultura, ganadería y pesca",38006,38,20210101_38006_D01_S031,Arona,61.0,2021,Santa Cruz de Tenerife,Hombres
"Agricultura, ganadería y pesca",38006,38,20210101_38006_D01_S032,Arona,2.0,2021,Santa Cruz de Tenerife,Mujeres
"Agricultura, ganadería y pesca",38006,38,20210101_38006_D01_S032,Arona,7.0,2021,Santa Cruz de Tenerife,Hombres
"Agricultura, ganadería y pesca",38006,38,20210101_38006_D01_S033,Arona,2.0,2021,Santa Cruz de Tenerife,Hombres
"Agricultura, ganadería y pesca",38006,38,20210101_38006_D01_S033,Arona,3.0,2021,Santa Cruz de Tenerife,Mujeres
"Agricultura, ganadería y pesca",38006,38,20210101_38006_D01_S034,Arona,11.0,2021,Santa Cruz de Tenerife,Mujeres
"Agricultura, ganadería y pesca",38006,38,20210101_38006_D01_S034,Arona,31.0,2021,Santa Cruz de Tenerife,Hombres
"Agricultura, ganadería y pesca",38006,38,20220101_38006_D01_S001,Arona,3.0,2022,Santa Cruz de Tenerife,Mujeres
"Agricultura, ganadería y pesca",38006,38,20220101_38006_D01_S001,Arona,7.0,2022,Santa Cruz de Tenerife,Hombres
"Agricultura, ganadería y pesca",38006,38,20220101_38006_D01_S002,Arona,5.0,2022,Santa Cruz de Tenerife,Mujeres
"Agricultura, ganadería y pesca",38006,38,20220101_38006_D01_S002,Arona,9.0,2022,Santa Cruz de Tenerife,Hombres
"Agricultura, ganadería y pesca",38006,38,20220101_38006_D01_S003,Arona,4.0,2022,Santa Cruz de Tenerife,Mujeres
"Agricultura, ganadería y pesca",38006,38,20220101_38006_D01_S003,Arona,11.0,2022,Santa Cruz de Tenerife,Hombres
"Agricultura, ganadería y pesca",38006,38,20220101_38006_D01_S004,Arona,6.0,2022,Santa Cruz de Tenerife,Mujeres
"Agricultura, ganadería y pesca",38006,38,20220101_38006_D01_S004,Arona,10.0,2022,Santa Cruz de Tenerife,Hombres
"Agricultura, ganadería y pesca",38006,38,20220101_38006_D01_S005,Arona,1.0,2022,Santa Cruz de Tenerife,Mujeres
"Agricultura, ganadería y pesca",38006,38,20220101_38006_D01_S005,Arona,13.0,2022,Santa Cruz de Tenerife,Hombres
"Agricultura, ganadería y pesca",38006,38,20220101_38006_D01_S006,Arona,1.0,2022,Santa Cruz de Tenerife,Mujeres
"Agricultura, ganadería y pesca",38006,38,20220101_38006_D01_S006,Arona,4.0,2022,Santa Cruz de Tenerife,Hombres
"Agricultura, ganadería y pesca",38006,38,20220101_38006_D01_S007,Arona,10.0,2022,Santa Cruz de Tenerife,Mujeres
"Agricultura, ganadería y pesca",38006,38,20220101_38006_D01_S007,Arona,51.0,2022,Santa Cruz de Tenerife,Hombres
"Agricultura, ganadería y pesca",38006,38,20220101_38006_D01_S008,Arona,3.0,2022,Santa Cruz de Tenerife,Mujeres
"Agricultura, ganadería y pesca",38006,38,20220101_38006_D01_S008,Arona,30.0,2022,Santa Cruz de Tenerife,Hombres
"Agricultura, ganadería y pesca",38006,38,20220101_38006_D01_S009,Arona,4.0,2022,Santa Cruz de Tenerife,Mujeres
"Agricultura, ganadería y pesca",38006,38,20220101_38006_D01_S009,Arona,11.0,2022,Santa Cruz de Tenerife,Hombres
"Agricultura, ganadería y pesca",38006,38,20220101_38006_D01_S010,Arona,4.0,2022,Santa Cruz de Tenerife,Mujeres
"Agricultura, ganadería y pesca",38006,38,20220101_38006_D01_S010,Arona,8.0,2022,Santa Cruz de Tenerife,Hombres
"Agricultura, ganadería y pesca",38006,38,20220101_38006_D01_S011,Arona,2.0,2022,Santa Cruz de Tenerife,Mujeres
"Agricultura, ganadería y pesca",38006,38,20220101_38006_D01_S011,Arona,13.0,2022,Santa Cruz de Tenerife,Hombres
"Agricultura, ganadería y pesca",38006,38,20220101_38006_D01_S012,Arona,1.0,2022,Santa Cruz de Tenerife,Mujeres
"Agricultura, ganadería y pesca",38006,38,20220101_38006_D01_S012,Arona,6.0,2022,Santa Cruz de Tenerife,Hombres
"Agricultura, ganadería y pesca",38006,38,20220101_38006_D01_S013,Arona,17.0,2022,Santa Cruz de Tenerife,Mujeres
"Agricultura, ganadería y pesca",38006,38,20220101_38006_D01_S013,Arona,75.0,2022,Santa Cruz de Tenerife,Hombres
"Agricultura, ganadería y pesca",38006,38,20220101_38006_D01_S014,Arona,2.0,2022,Santa Cruz de Tenerife,Mujeres
"Agricultura, ganadería y pesca",38006,38,20220101_38006_D01_S014,Arona,10.0,2022,Santa Cruz de Tenerife,Hombres
"Agricultura, ganadería y pesca",38006,38,20220101_38006_D01_S015,Arona,2.0,2022,Santa Cruz de Tenerife,Mujeres
"Agricultura, ganadería y pesca",38006,38,20220101_38006_D01_S015,Arona,5.0,2022,Santa Cruz de Tenerife,Hombres
"Agricultura, ganadería y pesca",38006,38,20220101_38006_D01_S016,Arona,2.0,2022,Santa Cruz de Tenerife,Mujeres
"Agricultura, ganadería y pesca",38006,38,20220101_38006_D01_S016,Arona,14.0,2022,Santa Cruz de Tenerife,Hombres
"Agricultura, ganadería y pesca",38006,38,20220101_38006_D01_S017,Arona,1.0,2022,Santa Cruz de Tenerife,Mujeres
"Agricultura, ganadería y pesca",38006,38,20220101_38006_D01_S017,Arona,8.0,2022,Santa Cruz de Tenerife,Hombres
"Agricultura, ganadería y pesca",38006,38,20220101_38006_D01_S018,Arona,6.0,2022,Santa Cruz de Tenerife,Mujeres
"Agricultura, ganadería y pesca",38006,38,20220101_38006_D01_S018,Arona,12.0,2022,Santa Cruz de Tenerife,Hombres
"Agricultura, ganadería y pesca",38006,38,20220101_38006_D01_S019,Arona,2.0,2022,Santa Cruz de Tenerife,Mujeres
"Agricultura, ganadería y pesca",38006,38,20220101_38006_D01_S019,Arona,6.0,2022,Santa Cruz de Tenerife,Hombres
"Agricultura, ganadería y pesca",38006,38,20220101_38006_D01_S020,Arona,1.0,2022,Santa Cruz de Tenerife,Mujeres
"Agricultura, ganadería y pesca",38006,38,20220101_38006_D01_S020,Arona,6.0,2022,Santa Cruz de Tenerife,Hombres
"Agricultura, ganadería y pesca",38006,38,20220101_38006_D01_S021,Arona,14.0,2022,Santa Cruz de Tenerife,Mujeres
"Agricultura, ganadería y pesca",38006,38,20220101_38006_D01_S021,Arona,49.0,2022,Santa Cruz de Tenerife,Hombres
"Agricultura, ganadería y pesca",38006,38,20220101_38006_D01_S022,Arona,10.0,2022,Santa Cruz de Tenerife,Mujeres
"Agricultura, ganadería y pesca",38006,38,20220101_38006_D01_S022,Arona,23.0,2022,Santa Cruz de Tenerife,Hombres
"Agricultura, ganadería y pesca",38006,38,20220101_38006_D01_S023,Arona,8.0,2022,Santa Cruz de Tenerife,Mujeres
"Agricultura, ganadería y pesca",38006,38,20220101_38006_D01_S023,Arona,38.0,2022,Santa Cruz de Tenerife,Hombres
"Agricultura, ganadería y pesca",38006,38,20220101_38006_D01_S024,Arona,4.0,2022,Santa Cruz de Tenerife,Mujeres
"Agricultura, ganadería y pesca",38006,38,20220101_38006_D01_S024,Arona,8.0,2022,Santa Cruz de Tenerife,Hombres
"Agricultura, ganadería y pesca",38006,38,20220101_38006_D01_S025,Arona,2.0,2022,Santa Cruz de Tenerife,Mujeres
"Agricultura, ganadería y pesca",38006,38,20220101_38006_D01_S025,Arona,4.0,2022,Santa Cruz de Tenerife,Hombres
"Agricultura, ganadería y pesca",38006,38,20220101_38006_D01_S026,Arona,1.0,2022,Santa Cruz de Tenerife,Mujeres
"Agricultura, ganadería y pesca",38006,38,20220101_38006_D01_S026,Arona,8.0,2022,Santa Cruz de Tenerife,Hombres
"Agricultura, ganadería y pesca",38006,38,20220101_38006_D01_S027,Arona,6.0,2022,Santa Cruz de Tenerife,Mujeres
"Agricultura, ganadería y pesca",38006,38,20220101_38006_D01_S027,Arona,19.0,2022,Santa Cruz de Tenerife,Hombres
"Agricultura, ganadería y pesca",38006,38,20220101_38006_D01_S028,Arona,18.0,2022,Santa Cruz de Tenerife,Mujeres
"Agricultura, ganadería y pesca",38006,38,20220101_38006_D01_S028,Arona,40.0,2022,Santa Cruz de Tenerife,Hombres
"Agricultura, ganadería y pesca",38006,38,20220101_38006_D01_S029,Arona,7.0,2022,Santa Cruz de Tenerife,Mujeres
"Agricultura, ganadería y pesca",38006,38,20220101_38006_D01_S029,Arona,52.0,2022,Santa Cruz de Tenerife,Hombres
"Agricultura, ganadería y pesca",38006,38,20220101_38006_D01_S030,Arona,5.0,2022,Santa Cruz de Tenerife,Mujeres
"Agricultura, ganadería y pesca",38006,38,20220101_38006_D01_S030,Arona,10.0,2022,Santa Cruz de Tenerife,Hombres
"Agricultura, ganadería y pesca",38006,38,20220101_38006_D01_S031,Arona,16.0,2022,Santa Cruz de Tenerife,Mujeres
"Agricultura, ganadería y pesca",38006,38,20220101_38006_D01_S031,Arona,51.0,2022,Santa Cruz de Tenerife,Hombres
"Agricultura, ganadería y pesca",38006,38,20220101_38006_D01_S032,Arona,2.0,2022,Santa Cruz de Tenerife,Mujeres
"Agricultura, ganadería y pesca",38006,38,20220101_38006_D01_S032,Arona,9.0,2022,Santa Cruz de Tenerife,Hombres
"Agricultura, ganadería y pesca",38006,38,20220101_38006_D01_S033,Arona,2.0,2022,Santa Cruz de Tenerife,Mujeres
"Agricultura, ganadería y pesca",38006,38,20220101_38006_D01_S033,Arona,3.0,2022,Santa Cruz de Tenerife,Hombres
"Agricultura, ganadería y pesca",38006,38,20220101_38006_D01_S034,Arona,11.0,2022,Santa Cruz de Tenerife,Mujeres
"Agricultura, ganadería y pesca",38006,38,20220101_38006_D01_S034,Arona,33.0,2022,Santa Cruz de Tenerife,Hombres
"Agricultura, ganadería y pesca",38006,38,20230101_38006_D01_S001,Arona,3.0,2023,Santa Cruz de Tenerife,Mujeres
"Agricultura, ganadería y pesca",38006,38,20230101_38006_D01_S001,Arona,6.0,2023,Santa Cruz de Tenerife,Hombres
"Agricultura, ganadería y pesca",38006,38,20230101_38006_D01_S002,Arona,3.0,2023,Santa Cruz de Tenerife,Mujeres
"Agricultura, ganadería y pesca",38006,38,20230101_38006_D01_S002,Arona,11.0,2023,Santa Cruz de Tenerife,Hombres
"Agricultura, ganadería y pesca",38006,38,20230101_38006_D01_S003,Arona,3.0,2023,Santa Cruz de Tenerife,Mujeres
"Agricultura, ganadería y pesca",38006,38,20230101_38006_D01_S003,Arona,13.0,2023,Santa Cruz de Tenerife,Hombres
"Agricultura, ganadería y pesca",38006,38,20230101_38006_D01_S004,Arona,7.0,2023,Santa Cruz de Tenerife,Mujeres
"Agricultura, ganadería y pesca",38006,38,20230101_38006_D01_S004,Arona,11.0,2023,Santa Cruz de Tenerife,Hombres
"Agricultura, ganadería y pesca",38006,38,20230101_38006_D01_S005,Arona,1.0,2023,Santa Cruz de Tenerife,Mujeres
"Agricultura, ganadería y pesca",38006,38,20230101_38006_D01_S005,Arona,11.0,2023,Santa Cruz de Tenerife,Hombres
"Agricultura, ganadería y pesca",38006,38,20230101_38006_D01_S006,Arona,1.0,2023,Santa Cruz de Tenerife,Mujeres
"Agricultura, ganadería y pesca",38006,38,20230101_38006_D01_S006,Arona,3.0,2023,Santa Cruz de Tenerife,Hombres
"Agricultura, ganadería y pesca",38006,38,20230101_38006_D01_S007,Arona,9.0,2023,Santa Cruz de Tenerife,Mujeres
"Agricultura, ganadería y pesca",38006,38,20230101_38006_D01_S007,Arona,46.0,2023,Santa Cruz de Tenerife,Hombres
"Agricultura, ganadería y pesca",38006,38,20230101_38006_D01_S008,Arona,4.0,2023,Santa Cruz de Tenerife,Mujeres
"Agricultura, ganadería y pesca",38006,38,20230101_38006_D01_S008,Arona,47.0,2023,Santa Cruz de Tenerife,Hombres
"Agricultura, ganadería y pesca",38006,38,20230101_38006_D01_S009,Arona,4.0,2023,Santa Cruz de Tenerife,Mujeres
"Agricultura, ganadería y pesca",38006,38,20230101_38006_D01_S009,Arona,15.0,2023,Santa Cruz de Tenerife,Hombres
"Agricultura, ganadería y pesca",38006,38,20230101_38006_D01_S010,Arona,6.0,2023,Santa Cruz de Tenerife,Mujeres
"Agricultura, ganadería y pesca",38006,38,20230101_38006_D01_S010,Arona,10.0,2023,Santa Cruz de Tenerife,Hombres
"Agricultura, ganadería y pesca",38006,38,20230101_38006_D01_S011,Arona,1.0,2023,Santa Cruz de Tenerife,Mujeres
"Agricultura, ganadería y pesca",38006,38,20230101_38006_D01_S011,Arona,7.0,2023,Santa Cruz de Tenerife,Hombres
"Agricultura, ganadería y pesca",38006,38,20230101_38006_D01_S012,Arona,0.0,2023,Santa Cruz de Tenerife,Mujeres
"Agricultura, ganadería y pesca",38006,38,20230101_38006_D01_S012,Arona,8.0,2023,Santa Cruz de Tenerife,Hombres
"Agricultura, ganadería y pesca",38006,38,20230101_38006_D01_S013,Arona,18.0,2023,Santa Cruz de Tenerife,Mujeres
"Agricultura, ganadería y pesca",38006,38,20230101_38006_D01_S013,Arona,80.0,2023,Santa Cruz de Tenerife,Hombres
"Agricultura, ganadería y pesca",38006,38,20230101_38006_D01_S014,Arona,3.0,2023,Santa Cruz de Tenerife,Mujeres
"Agricultura, ganadería y pesca",38006,38,20230101_38006_D01_S014,Arona,13.0,2023,Santa Cruz de Tenerife,Hombres
"Agricultura, ganadería y pesca",38006,38,20230101_38006_D01_S015,Arona,3.0,2023,Santa Cruz de Tenerife,Mujeres
"Agricultura, ganadería y pesca",38006,38,20230101_38006_D01_S015,Arona,4.0,2023,Santa Cruz de Tenerife,Hombres
"Agricultura, ganadería y pesca",38006,38,20230101_38006_D01_S016,Arona,4.0,2023,Santa Cruz de Tenerife,Mujeres
"Agricultura, ganadería y pesca",38006,38,20230101_38006_D01_S016,Arona,17.0,2023,Santa Cruz de Tenerife,Hombres
"Agricultura, ganadería y pesca",38006,38,20230101_38006_D01_S017,Arona,1.0,2023,Santa Cruz de Tenerife,Mujeres
"Agricultura, ganadería y pesca",38006,38,20230101_38006_D01_S017,Arona,7.0,2023,Santa Cruz de Tenerife,Hombres
"Agricultura, ganadería y pesca",38006,38,20230101_38006_D01_S018,Arona,7.0,2023,Santa Cruz de Tenerife,Mujeres
"Agricultura, ganadería y pesca",38006,38,20230101_38006_D01_S018,Arona,12.0,2023,Santa Cruz de Tenerife,Hombres
"Agricultura, ganadería y pesca",38006,38,20230101_38006_D01_S019,Arona,1.0,2023,Santa Cruz de Tenerife,Mujeres
"Agricultura, ganadería y pesca",38006,38,20230101_38006_D01_S019,Arona,6.0,2023,Santa Cruz de Tenerife,Hombres
"Agricultura, ganadería y pesca",38006,38,20230101_38006_D01_S020,Arona,1.0,2023,Santa Cruz de Tenerife,Mujeres
"Agricultura, ganadería y pesca",38006,38,20230101_38006_D01_S020,Arona,3.0,2023,Santa Cruz de Tenerife,Hombres
"Agricultura, ganadería y pesca",38006,38,20230101_38006_D01_S021,Arona,20.0,2023,Santa Cruz de Tenerife,Mujeres
"Agricultura, ganadería y pesca",38006,38,20230101_38006_D01_S021,Arona,41.0,2023,Santa Cruz de Tenerife,Hombres
"Agricultura, ganadería y pesca",38006,38,20230101_38006_D01_S022,Arona,12.0,2023,Santa Cruz de Tenerife,Mujeres
"Agricultura, ganadería y pesca",38006,38,20230101_38006_D01_S022,Arona,26.0,2023,Santa Cruz de Tenerife,Hombres
"Agricultura, ganadería y pesca",38006,38,20230101_38006_D01_S023,Arona,8.0,2023,Santa Cruz de Tenerife,Mujeres
"Agricultura, ganadería y pesca",38006,38,20230101_38006_D01_S023,Arona,41.0,2023,Santa Cruz de Tenerife,Hombres
"Agricultura, ganadería y pesca",38006,38,20230101_38006_D01_S024,Arona,5.0,2023,Santa Cruz de Tenerife,Mujeres
"Agricultura, ganadería y pesca",38006,38,20230101_38006_D01_S024,Arona,7.0,2023,Santa Cruz de Tenerife,Hombres
"Agricultura, ganadería y pesca",38006,38,20230101_38006_D01_S025,Arona,3.0,2023,Santa Cruz de Tenerife,Mujeres
"Agricultura, ganadería y pesca",38006,38,20230101_38006_D01_S025,Arona,10.0,2023,Santa Cruz de Tenerife,Hombres
"Agricultura, ganadería y pesca",38006,38,20230101_38006_D01_S026,Arona,1.0,2023,Santa Cruz de Tenerife,Mujeres
"Agricultura, ganadería y pesca",38006,38,20230101_38006_D01_S026,Arona,7.0,2023,Santa Cruz de Tenerife,Hombres
"Agricultura, ganadería y pesca",38006,38,20230101_38006_D01_S027,Arona,6.0,2023,Santa Cruz de Tenerife,Mujeres
"Agricultura, ganadería y pesca",38006,38,20230101_38006_D01_S027,Arona,29.0,2023,Santa Cruz de Tenerife,Hombres
"Agricultura, ganadería y pesca",38006,38,20230101_38006_D01_S028,Arona,18.0,2023,Santa Cruz de Tenerife,Mujeres
"Agricultura, ganadería y pesca",38006,38,20230101_38006_D01_S028,Arona,42.0,2023,Santa Cruz de Tenerife,Hombres
"Agricultura, ganadería y pesca",38006,38,20230101_38006_D01_S029,Arona,11.0,2023,Santa Cruz de Tenerife,Mujeres
"Agricultura, ganadería y pesca",38006,38,20230101_38006_D01_S029,Arona,49.0,2023,Santa Cruz de Tenerife,Hombres
"Agricultura, ganadería y pesca",38006,38,20230101_38006_D01_S030,Arona,7.0,2023,Santa Cruz de Tenerife,Hombres
"Agricultura, ganadería y pesca",38006,38,20230101_38006_D01_S030,Arona,7.0,2023,Santa Cruz de Tenerife,Mujeres
"Agricultura, ganadería y pesca",38006,38,20230101_38006_D01_S031,Arona,9.0,2023,Santa Cruz de Tenerife,Mujeres
"Agricultura, ganadería y pesca",38006,38,20230101_38006_D01_S031,Arona,52.0,2023,Santa Cruz de Tenerife,Hombres
"Agricultura, ganadería y pesca",38006,38,20230101_38006_D01_S032,Arona,4.0,2023,Santa Cruz de Tenerife,Mujeres
"Agricultura, ganadería y pesca",38006,38,20230101_38006_D01_S032,Arona,6.0,2023,Santa Cruz de Tenerife,Hombres
"Agricultura, ganadería y pesca",38006,38,20230101_38006_D01_S033,Arona,1.0,2023,Santa Cruz de Tenerife,Mujeres
"Agricultura, ganadería y pesca",38006,38,20230101_38006_D01_S033,Arona,6.0,2023,Santa Cruz de Tenerife,Hombres
"Agricultura, ganadería y pesca",38006,38,20230101_38006_D01_S034,Arona,11.0,2023,Santa Cruz de Tenerife,Mujeres
"Agricultura, ganadería y pesca",38006,38,20230101_38006_D01_S034,Arona,38.0,2023,Santa Cruz de Tenerife,Hombres
"Agricultura, ganadería y pesca",38007,38,20210101_38007_D01_S001,Barlovento,6.0,2021,Santa Cruz de Tenerife,Mujeres
"Agricultura, ganadería y pesca",38007,38,20210101_38007_D01_S001,Barlovento,53.0,2021,Santa Cruz de Tenerife,Hombres
"Agricultura, ganadería y pesca",38007,38,20210101_38007_D01_S002,Barlovento,4.0,2021,Santa Cruz de Tenerife,Mujeres
"Agricultura, ganadería y pesca",38007,38,20210101_38007_D01_S002,Barlovento,23.0,2021,Santa Cruz de Tenerife,Hombres
"Agricultura, ganadería y pesca",38007,38,20220101_38007_D01_S001,Barlovento,5.0,2022,Santa Cruz de Tenerife,Mujeres
"Agricultura, ganadería y pesca",38007,38,20220101_38007_D01_S001,Barlovento,56.0,2022,Santa Cruz de Tenerife,Hombres
"Agricultura, ganadería y pesca",38007,38,20220101_38007_D01_S002,Barlovento,4.0,2022,Santa Cruz de Tenerife,Mujeres
"Agricultura, ganadería y pesca",38007,38,20220101_38007_D01_S002,Barlovento,22.0,2022,Santa Cruz de Tenerife,Hombres
"Agricultura, ganadería y pesca",38007,38,20230101_38007_D01_S001,Barlovento,15.0,2023,Santa Cruz de Tenerife,Mujeres
"Agricultura, ganadería y pesca",38007,38,20230101_38007_D01_S001,Barlovento,93.0,2023,Santa Cruz de Tenerife,Hombres
"Agricultura, ganadería y pesca",38007,38,20230101_38007_D01_S002,Barlovento,,2023,Santa Cruz de Tenerife,Hombres
"Agricultura, ganadería y pesca",38007,38,20230101_38007_D01_S002,Barlovento,,2023,Santa Cruz de Tenerife,Mujeres
"Agricultura, ganadería y pesca",38008,38,20210101_38008_D01_S001,Breña Alta,4.0,2021,Santa Cruz de Tenerife,Mujeres
"Agricultura, ganadería y pesca",38008,38,20210101_38008_D01_S001,Breña Alta,13.0,2021,Santa Cruz de Tenerife,Hombres
"Agricultura, ganadería y pesca",38008,38,20210101_38008_D01_S002,Breña Alta,5.0,2021,Santa Cruz de Tenerife,Mujeres
"Agricultura, ganadería y pesca",38008,38,20210101_38008_D01_S002,Breña Alta,18.0,2021,Santa Cruz de Tenerife,Hombres
"Agricultura, ganadería y pesca",38008,38,20210101_38008_D01_S003,Breña Alta,7.0,2021,Santa Cruz de Tenerife,Mujeres
