ocupacion,code_municipio,code_distrito,code_seccion,año,municipio,seccion,sexo,num_casos,geocode
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,7,2021,Arona,1007,Hombres,33,20210101_38006_D01_S007
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,7,2021,Arona,1007,Mujeres,31,20210101_38006_D01_S007
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,7,2022,Arona,1007,Hombres,38,20220101_38006_D01_S007
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,7,2022,Arona,1007,Mujeres,39,20220101_38006_D01_S007
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,7,2023,Arona,1007,Hombres,43,20230101_38006_D01_S007
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,7,2023,Arona,1007,Mujeres,40,20230101_38006_D01_S007
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,8,2021,Arona,1008,Hombres,63,20210101_38006_D01_S008
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,8,2021,Arona,1008,Mujeres,55,20210101_38006_D01_S008
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,8,2022,Arona,1008,Hombres,72,20220101_38006_D01_S008
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,8,2022,Arona,1008,Mujeres,60,20220101_38006_D01_S008
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,8,2023,Arona,1008,Hombres,74,20230101_38006_D01_S008
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,8,2023,Arona,1008,Mujeres,72,20230101_38006_D01_S008
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,9,2021,Arona,1009,Hombres,92,20210101_38006_D01_S009
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,9,2021,Arona,1009,Mujeres,77,20210101_38006_D01_S009
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,9,2022,Arona,1009,Hombres,101,20220101_38006_D01_S009
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,9,2022,Arona,1009,Mujeres,84,20220101_38006_D01_S009
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,9,2023,Arona,1009,Hombres,100,20230101_38006_D01_S009
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,9,2023,Arona,1009,Mujeres,94,20230101_38006_D01_S009
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,10,2021,Arona,1010,Hombres,83,20210101_38006_D01_S010
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,10,2021,Arona,1010,Mujeres,86,20210101_38006_D01_S010
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,10,2022,Arona,1010,Hombres,96,20220101_38006_D01_S010
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,10,2022,Arona,1010,Mujeres,93,20220101_38006_D01_S010
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,10,2023,Arona,1010,Hombres,99,20230101_38006_D01_S010
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,10,2023,Arona,1010,Mujeres,101,20230101_38006_D01_S010
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,11,2021,Arona,1011,Hombres,152,20210101_38006_D01_S011
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,11,2021,Arona,1011,Mujeres,122,20210101_38006_D01_S011
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,11,2022,Arona,1011,Hombres,161,20220101_38006_D01_S011
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,11,2022,Arona,1011,Mujeres,142,20220101_38006_D01_S011
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,11,2023,Arona,1011,Hombres,180,20230101_38006_D01_S011
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,11,2023,Arona,1011,Mujeres,155,20230101_38006_D01_S011
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,12,2021,Arona,1012,Hombres,21,20210101_38006_D01_S012
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,12,2021,Arona,1012,Mujeres,19,20210101_38006_D01_S012
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,12,2022,Arona,1012,Hombres,23,20220101_38006_D01_S012
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,12,2022,Arona,1012,Mujeres,28,20220101_38006_D01_S012
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,12,2023,Arona,1012,Hombres,28,20230101_38006_D01_S012
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,12,2023,Arona,1012,Mujeres,29,20230101_38006_D01_S012
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,13,2021,Arona,1013,Hombres,42,20210101_38006_D01_S013
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,13,2021,Arona,1013,Mujeres,41,20210101_38006_D01_S013
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,13,2022,Arona,1013,Hombres,44,20220101_38006_D01_S013
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,13,2022,Arona,1013,Mujeres,46,20220101_38006_D01_S013
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,13,2023,Arona,1013,Hombres,55,20230101_38006_D01_S013
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,13,2023,Arona,1013,Mujeres,52,20230101_38006_D01_S013
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,14,2021,Arona,1014,Hombres,87,20210101_38006_D01_S014
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,14,2021,Arona,1014,Mujeres,86,20210101_38006_D01_S014
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,14,2022,Arona,1014,Hombres,99,20220101_38006_D01_S014
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,14,2022,Arona,1014,Mujeres,94,20220101_38006_D01_S014
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,14,2023,Arona,1014,Hombres,108,20230101_38006_D01_S014
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,14,2023,Arona,1014,Mujeres,95,20230101_38006_D01_S014
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,15,2021,Arona,1015,Hombres,119,20210101_38006_D01_S015
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,15,2021,Arona,1015,Mujeres,110,20210101_38006_D01_S015
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,15,2022,Arona,1015,Hombres,138,20220101_38006_D01_S015
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,15,2022,Arona,1015,Mujeres,129,20220101_38006_D01_S015
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,15,2023,Arona,1015,Hombres,139,20230101_38006_D01_S015
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,15,2023,Arona,1015,Mujeres,136,20230101_38006_D01_S015
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,16,2021,Arona,1016,Hombres,173,20210101_38006_D01_S016
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,16,2021,Arona,1016,Mujeres,143,20210101_38006_D01_S016
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,16,2022,Arona,1016,Hombres,185,20220101_38006_D01_S016
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,16,2022,Arona,1016,Mujeres,150,20220101_38006_D01_S016
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,16,2023,Arona,1016,Hombres,209,20230101_38006_D01_S016
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,16,2023,Arona,1016,Mujeres,176,20230101_38006_D01_S016
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,17,2021,Arona,1017,Hombres,22,20210101_38006_D01_S017
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,17,2021,Arona,1017,Mujeres,31,20210101_38006_D01_S017
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,17,2022,Arona,1017,Hombres,29,20220101_38006_D01_S017
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,17,2022,Arona,1017,Mujeres,33,20220101_38006_D01_S017
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,17,2023,Arona,1017,Hombres,32,20230101_38006_D01_S017
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,17,2023,Arona,1017,Mujeres,39,20230101_38006_D01_S017
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,18,2021,Arona,1018,Hombres,155,20210101_38006_D01_S018
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,18,2021,Arona,1018,Mujeres,150,20210101_38006_D01_S018
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,18,2022,Arona,1018,Hombres,177,20220101_38006_D01_S018
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,18,2022,Arona,1018,Mujeres,174,20220101_38006_D01_S018
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,18,2023,Arona,1018,Hombres,184,20230101_38006_D01_S018
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,18,2023,Arona,1018,Mujeres,178,20230101_38006_D01_S018
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,19,2021,Arona,1019,Hombres,57,20210101_38006_D01_S019
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,19,2021,Arona,1019,Mujeres,57,20210101_38006_D01_S019
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,19,2022,Arona,1019,Hombres,75,20220101_38006_D01_S019
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,19,2022,Arona,1019,Mujeres,74,20220101_38006_D01_S019
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,19,2023,Arona,1019,Hombres,70,20230101_38006_D01_S019
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,19,2023,Arona,1019,Mujeres,74,20230101_38006_D01_S019
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,20,2021,Arona,1020,Hombres,133,20210101_38006_D01_S020
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,20,2021,Arona,1020,Mujeres,121,20210101_38006_D01_S020
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,20,2022,Arona,1020,Hombres,144,20220101_38006_D01_S020
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,20,2022,Arona,1020,Mujeres,138,20220101_38006_D01_S020
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,20,2023,Arona,1020,Hombres,141,20230101_38006_D01_S020
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,20,2023,Arona,1020,Mujeres,140,20230101_38006_D01_S020
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,21,2021,Arona,1021,Hombres,51,20210101_38006_D01_S021
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,21,2021,Arona,1021,Mujeres,38,20210101_38006_D01_S021
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,21,2022,Arona,1021,Hombres,60,20220101_38006_D01_S021
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,21,2022,Arona,1021,Mujeres,41,20220101_38006_D01_S021
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,21,2023,Arona,1021,Hombres,65,20230101_38006_D01_S021
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,21,2023,Arona,1021,Mujeres,50,20230101_38006_D01_S021
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,22,2021,Arona,1022,Hombres,95,20210101_38006_D01_S022
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,22,2021,Arona,1022,Mujeres,97,20210101_38006_D01_S022
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,22,2022,Arona,1022,Hombres,110,20220101_38006_D01_S022
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,22,2022,Arona,1022,Mujeres,106,20220101_38006_D01_S022
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,22,2023,Arona,1022,Hombres,111,20230101_38006_D01_S022
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,22,2023,Arona,1022,Mujeres,122,20230101_38006_D01_S022
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,23,2021,Arona,1023,Hombres,59,20210101_38006_D01_S023
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,23,2021,Arona,1023,Mujeres,47,20210101_38006_D01_S023
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,23,2022,Arona,1023,Hombres,55,20220101_38006_D01_S023
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,23,2022,Arona,1023,Mujeres,64,20220101_38006_D01_S023
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,23,2023,Arona,1023,Hombres,57,20230101_38006_D01_S023
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,23,2023,Arona,1023,Mujeres,68,20230101_38006_D01_S023
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,24,2021,Arona,1024,Hombres,77,20210101_38006_D01_S024
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,24,2021,Arona,1024,Mujeres,57,20210101_38006_D01_S024
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,24,2022,Arona,1024,Hombres,79,20220101_38006_D01_S024
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,24,2022,Arona,1024,Mujeres,67,20220101_38006_D01_S024
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,24,2023,Arona,1024,Hombres,81,20230101_38006_D01_S024
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,24,2023,Arona,1024,Mujeres,67,20230101_38006_D01_S024
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,25,2021,Arona,1025,Hombres,69,20210101_38006_D01_S025
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,25,2021,Arona,1025,Mujeres,54,20210101_38006_D01_S025
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,25,2022,Arona,1025,Hombres,72,20220101_38006_D01_S025
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,25,2022,Arona,1025,Mujeres,67,20220101_38006_D01_S025
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,25,2023,Arona,1025,Hombres,75,20230101_38006_D01_S025
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,25,2023,Arona,1025,Mujeres,68,20230101_38006_D01_S025
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,26,2021,Arona,1026,Hombres,175,20210101_38006_D01_S026
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,26,2021,Arona,1026,Mujeres,134,20210101_38006_D01_S026
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,26,2022,Arona,1026,Hombres,176,20220101_38006_D01_S026
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,26,2022,Arona,1026,Mujeres,155,20220101_38006_D01_S026
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,26,2023,Arona,1026,Hombres,197,20230101_38006_D01_S026
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,26,2023,Arona,1026,Mujeres,169,20230101_38006_D01_S026
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,27,2021,Arona,1027,Hombres,73,20210101_38006_D01_S027
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,27,2021,Arona,1027,Mujeres,65,20210101_38006_D01_S027
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,27,2022,Arona,1027,Hombres,78,20220101_38006_D01_S027
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,27,2022,Arona,1027,Mujeres,75,20220101_38006_D01_S027
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,27,2023,Arona,1027,Hombres,93,20230101_38006_D01_S027
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,27,2023,Arona,1027,Mujeres,87,20230101_38006_D01_S027
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,28,2021,Arona,1028,Hombres,49,20210101_38006_D01_S028
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,28,2021,Arona,1028,Mujeres,41,20210101_38006_D01_S028
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,28,2022,Arona,1028,Hombres,52,20220101_38006_D01_S028
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,28,2022,Arona,1028,Mujeres,50,20220101_38006_D01_S028
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,28,2023,Arona,1028,Hombres,57,20230101_38006_D01_S028
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,28,2023,Arona,1028,Mujeres,57,20230101_38006_D01_S028
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,29,2021,Arona,1029,Hombres,28,20210101_38006_D01_S029
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,29,2021,Arona,1029,Mujeres,16,20210101_38006_D01_S029
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,29,2022,Arona,1029,Hombres,37,20220101_38006_D01_S029
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38006,1,29,2022,Arona,1029,Mujeres,25,20220101_38006_D01_S029
